beta-Carotene,CA00860,8,36,179.4068,0.5143,0.1319,2160.8926,500.3976,0.2222,462.646,536.873
beta-Carotene,CA01151,7,27,199.366,0.3374,-0.2143,1901.9172,484.3774,0.2593,330.366,536.873
beta-Carotene,CA01174,4,25,111.5822,0.1871,-0.3559,1725.9052,444.0865,0.16,194.306,536.873
beta-Carotene,CA00942,10,31,91.7241,0.6004,0.2317,1572.5352,416.065,0.3226,705.076,536.873
beta-Carotene,LMPR0106240007,7,39,152.2859,0.4661,0.1272,1847.7265,411.8321,0.1795,444.396730,536.873
beta-Carotene,LMPR01040140,4,51,758.3752,0.0204,-0.6477,3761.161,616.6864,0.0784,936.420230,536.873
beta-Carotene,LMPR0104050021,5,32,260.2177,0.1158,-0.5261,2718.1105,586.3083,0.1562,344.162375,536.873
beta-Carotene,LMPR0105020001,7,34,189.4276,0.293,-0.2311,2323.99,523.9989,0.2059,416.256275,536.873
beta-Carotene,LMPR02020001,6,38,139.685,0.0322,-0.5361,2570.7968,541.1644,0.1579,430.381080,536.873
beta-Carotene,LMPR01070978,11,37,159.5061,0.5694,0.2191,2079.6293,494.3873,0.2973,582.407295,536.873
beta-Carotene,LMPR0103750002,5,26,522.551,0.0597,-0.7719,1774.0753,443.8988,0.1923,222.198365,536.873
beta-Carotene,LMPR0103890004,3,28,201.5878,0.0275,-0.5861,2212.1536,512.4784,0.1071,234.161980,536.873
beta-Carotene,LMPR0104230004,5,36,387.8979,0.1863,-0.3629,2694.1549,560.0094,0.1389,498.165663,536.873
beta-Carotene,CA00638,13,38,191.9417,0.5902,0.248,2191.6505,519.6382,0.3421,582.832,536.873
beta-Carotene,CA00341,13,39,213.4483,0.6079,0.2986,2102.715,490.0668,0.3333,584.848,536.873
beta-Carotene,CA01183,1,24,777.8872,0.012,-0.4722,2083.1931,525.9215,0.0417,154.202,536.873
beta-Carotene,LMPR0106090003,8,38,308.6202,0.2828,-0.1558,2255.0812,521.5287,0.2105,454.344695,536.873
beta-Carotene,LMPR01070392,13,53,181.7617,0.564,0.3366,2518.8995,505.7187,0.2453,1132.867020,536.873
beta-Carotene,LMPR0102090018,2,25,249.1415,0.0157,-0.5446,2124.7043,515.148,0.08,166.099380,536.873
beta-Carotene,LMPR0103390002,4,27,177.4327,0.026,-0.5959,2166.4779,511.4199,0.1481,238.156895,536.873
beta-Carotene,LMPR01090035,7,29,115.1785,0.3458,-0.2004,2090.3389,514.6418,0.2414,284.214015,536.873
beta-Carotene,CA00432,15,65,398.4388,0.4983,0.2711,3364.5646,591.2175,0.2308,1029.522,536.873
beta-Carotene,CA00686,10,26,65.7145,0.6452,0.2574,1268.3961,373.1179,0.3846,568.848,536.873
beta-Carotene,LMPR0103370007,4,37,255.6968,0.1623,-0.3584,2810.6292,582.8589,0.1081,439.235874,536.873
beta-Carotene,LMPR0102110002,3,23,131.9819,0.2037,-0.4066,2024.8272,513.7576,0.1304,164.083730,536.873
beta-Carotene,CA00043,10,27,33.4404,0.6098,0.2018,1395.486,404.7444,0.3704,536.848,536.873
beta-Carotene,LMPR0103160006,7,25,99.9308,0.4332,-0.0445,1534.0678,428.2584,0.28,230.130680,536.873
beta-Carotene,LMPR0102090057,4,22,648.1107,0.0576,-0.7315,1623.544,433.8397,0.1818,156.151415,536.873
beta-Carotene,LMPR0103200001,6,26,225.1042,0.5005,0.0682,1556.3252,419.2228,0.2308,278.151810,536.873
beta-Carotene,LMPR0106180007,6,40,193.0473,0.1513,-0.3505,2289.7125,492.3989,0.15,456.360345,536.873
beta-Carotene,LMPR0106040011,7,40,264.2206,0.2164,-0.2642,2460.1252,523.7683,0.175,532.340005,536.873
beta-Carotene,LMPR0106150005,5,40,230.4456,0.1453,-0.3589,2351.3872,497.2535,0.125,472.355260,536.873
beta-Carotene,LMPR01070337,14,58,367.0675,0.5702,0.3725,2777.2909,542.8399,0.2414,1116.872105,536.873
beta-Carotene,CA00307,10,39,69.2873,0.4742,0.0375,2631.9135,563.1323,0.2564,534.832,536.873
beta-Carotene,LMPR02020058,8,34,117.2931,0.3731,-0.1158,2156.9182,498.937,0.2353,368.271530,536.873
beta-Carotene,CA01000,10,26,118.5511,0.614,0.2038,1332.4752,399.4461,0.3846,300.424,536.873
beta-Carotene,CA00980,12,42,228.8346,0.6219,0.3597,2196.5256,473.1961,0.2857,582.832,536.873
beta-Carotene,LMPR01030050,3,29,200.3155,0.0212,-0.5526,2216.0463,511.3817,0.1034,250.156895,536.873
beta-Carotene,LMPR0104390003,4,32,121.9858,0.1534,-0.3823,2127.318,483.3997,0.125,288.245315,536.873
beta-Carotene,LMPR01070847,14,45,405.5206,0.4727,0.1014,2671.642,574.4052,0.3111,772.491420,536.873
beta-Carotene,LMPR01070056,15,44,405.6544,0.534,0.2065,2415.0566,544.9336,0.3409,772.491420,536.873
beta-Carotene,LMPR01080059,8,36,201.2732,0.4071,0.0047,1929.556,453.8749,0.2222,752.616620,536.873
beta-Carotene,LMPR0104080002,2,35,277.3018,0.0094,-0.5499,2853.3936,587.0884,0.0571,314.188195,536.873
beta-Carotene,CA00603,13,38,106.462,0.6249,0.3216,2019.9268,474.3378,0.3421,568.848,536.873
beta-Carotene,LMFA06000156,7,24,240.531,0.2741,-0.3812,2072.2632,553.107,0.2917,234.125595,536.873
beta-Carotene,CA00688,10,26,65.848,0.6452,0.2573,1268.5296,373.1384,0.3846,568.848,536.873
beta-Carotene,CA00635,12,39,163.3072,0.5871,0.2592,2247.957,519.6272,0.3077,566.832,536.873
beta-Carotene,LMPR0104240009,3,34,132.8341,0.2234,-0.2651,2275.2591,490.5736,0.0882,304.240230,536.873
beta-Carotene,CA00577,10,42,284.903,0.488,0.0887,2632.283,538.8268,0.2381,588.754,536.873
beta-Carotene,CA00095,13,43,123.7388,0.6425,0.4144,1994.9108,452.2134,0.3023,590.938,536.873
beta-Carotene,CA00970,17,41,92.0208,0.7512,0.6145,1390.9626,374.3176,0.4146,735.144,536.873
beta-Carotene,LMPR0106150055,7,59,865.2027,0.1016,-0.516,3948.6007,615.8575,0.1186,1120.566560,536.873
beta-Carotene,LMPR0102120011,2,24,314.1701,0.022,-0.549,1894.6585,471.5724,0.0833,136.125200,536.873
beta-Carotene,LMPR0102120023,2,24,221.7751,0.0154,-0.5452,2078.3865,514.326,0.0833,150.104465,536.873
beta-Carotene,CA00497,12,41,286.5535,0.6452,0.4001,2124.1011,490.3012,0.2927,596.816,536.873
beta-Carotene,LMPR04000009,5,45,658.2641,0.041,-0.6982,2543.256,484.3791,0.1111,577.470624,536.873
beta-Carotene,LMPR0106010009,6,37,931.2152,0.0829,-0.8242,1931.1477,440.4338,0.1622,422.485150,536.873
beta-Carotene,CA01040,8,28,133.0382,0.4026,-0.1131,1825.4978,470.5176,0.2857,316.424,536.873
beta-Carotene,CA01178,4,25,141.0583,0.3445,-0.1003,1582.1508,409.1618,0.16,194.306,536.873
beta-Carotene,LMPR0104050024,6,29,193.3084,0.2372,-0.3216,2126.1339,514.697,0.2069,364.188590,536.873
beta-Carotene,LMPR01070273,11,27,68.3484,0.6473,0.2697,1265.2508,373.3146,0.4074,568.428030,536.873
beta-Carotene,LMPR0102010002,4,23,62.8901,0.3291,-0.132,1568.1386,422.7005,0.1739,314.068431,536.873
beta-Carotene,CA00592,13,38,73.3536,0.6309,0.3387,1953.3938,466.8972,0.3421,552.848,536.873
beta-Carotene,LMPR0104140001,6,30,125.8803,0.2218,-0.3412,1831.5179,443.1719,0.2,272.250400,536.873
beta-Carotene,CA00268,11,43,240.3428,0.556,0.2336,2647.5562,563.3712,0.2558,728.972,536.873
beta-Carotene,LMPR0106040017,7,40,250.4145,0.1976,-0.319,2675.9449,554.2439,0.175,500.313790,536.873
beta-Carotene,CA00160,11,36,109.2147,0.5215,0.0811,2422.4995,560.6565,0.3056,548.816,536.873
beta-Carotene,CA00161,13,44,158.4307,0.5774,0.2742,2788.2405,589.5028,0.2955,580.858,536.873
beta-Carotene,LMPR0103090036,3,33,257.2927,0.0173,-0.5754,2589.5131,551.0076,0.0909,350.172940,536.873
beta-Carotene,LMPR01070025,12,25,26.186,0.7205,0.347,1121.5836,363.9956,0.48,530.391250,536.873
beta-Carotene,LMPR0104110001,3,33,267.9309,0.019,-0.5003,2528.0631,560.9485,0.0909,302.224580,536.873
beta-Carotene,LMPR01070630,11,35,181.5896,0.548,0.1415,2008.2518,463.386,0.3143,546.386165,536.873
beta-Carotene,CA01149,9,26,42.8324,0.6509,0.2906,1236.3374,365.9646,0.3462,284.424,536.873
beta-Carotene,LMPR0104050020,6,40,435.4933,0.2716,-0.2476,2741.0365,546.2029,0.15,672.299325,536.873
beta-Carotene,LMPR0104030019,4,34,379.8667,0.021,-0.5953,2765.3789,579.5283,0.1176,459.157930,536.873
beta-Carotene,LMPR0105050003,8,34,291.435,0.3649,-0.0939,2146.0306,512.3751,0.2353,398.245710,536.873
beta-Carotene,CA01154,7,28,202.702,0.4127,-0.0719,1843.1208,467.708,0.25,316.34,536.873
beta-Carotene,LMPR0106160005,8,48,166.9681,0.3052,-0.085,2200.6699,450.9574,0.1667,692.647130,536.873
beta-Carotene,LMPR01070378,13,51,182.8655,0.5918,0.3775,2262.0415,471.3993,0.2549,1134.882670,536.873
beta-Carotene,CA00003,11,34,37.7519,0.5938,0.2343,1846.266,465.5869,0.3235,402.636,536.873
beta-Carotene,CA01243,11,40,322.0093,0.5734,0.25,2343.6945,537.288,0.275,612.816,536.873
beta-Carotene,LMPR0102010027,4,23,90.44,0.3905,-0.0857,1594.5123,424.3017,0.1739,152.120115,536.873
beta-Carotene,CA00238,17,38,187.0018,0.6753,0.4303,1871.148,464.5258,0.4474,698.988,536.873
beta-Carotene,CA00074,11,43,89.6676,0.5304,0.1917,2580.423,546.0542,0.2558,554.864,536.873
beta-Carotene,LMPR04000032,6,40,242.0996,0.0492,-0.5933,2332.1192,488.2556,0.15,424.406900,536.873
beta-Carotene,CA00827,10,33,235.2724,0.5181,0.0953,1992.6777,501.5349,0.303,424.558,536.873
beta-Carotene,CA00583,13,37,210.6,0.6024,0.2774,1999.8907,500.9678,0.3514,584.848,536.873
beta-Carotene,LMPR01070149,12,42,88.7291,0.5567,0.2381,2329.5333,512.2681,0.2857,570.480065,536.873
beta-Carotene,CA00594,12,39,76.7358,0.5682,0.228,2167.3968,500.4735,0.3077,552.848,536.873
beta-Carotene,LMPR0106180028,6,49,514.3348,0.1209,-0.4447,3076.169,552.6547,0.1224,812.455825,536.873
beta-Carotene,CA00792,9,33,211.4872,0.4862,0.0146,2252.8067,545.4832,0.2727,462.646,536.873
beta-Carotene,LMPR01070302,13,38,195.4966,0.7111,0.5091,1716.2001,411.132,0.3421,584.422945,536.873
beta-Carotene,LMPR0102090003,4,22,648.0174,0.0581,-0.7331,1622.7367,433.8116,0.1818,156.151415,536.873
beta-Carotene,LMPR0102120012,2,24,123.3061,0.0236,-0.5519,1883.157,468.0901,0.0833,136.125200,536.873
beta-Carotene,LMPR01070321,14,58,375.8529,0.5706,0.3735,2770.3353,542.5852,0.2414,934.705040,536.873
beta-Carotene,LMPR0102120020,3,25,418.6509,0.0221,-0.5536,1900.5998,471.4589,0.12,196.146330,536.873
beta-Carotene,LMPR0102070009,1,31,407.3543,0.0993,-0.5543,2779.0007,565.814,0.0323,356.110735,536.873
beta-Carotene,LMPR0104110004,9,34,135.5576,0.4009,-0.0499,1949.642,469.1545,0.2647,410.282095,536.873
beta-Carotene,CA00762,13,39,262.2523,0.6248,0.34,1996.4935,477.1103,0.3333,584.848,536.873
beta-Carotene,CA00126,10,40,303.1895,0.5489,0.1942,2421.8283,514.1198,0.25,801.076,536.873
beta-Carotene,LMPR01070899,13,37,43.6249,0.6396,0.3495,1838.5007,458.4499,0.3514,552.433115,536.873
beta-Carotene,LMPR0104060002,7,28,163.6744,0.3231,-0.22,1923.9257,485.333,0.25,314.188195,536.873
beta-Carotene,LMPR0106150034,5,40,288.396,0.0316,-0.5245,2738.7006,558.7066,0.125,502.329440,536.873
beta-Carotene,LMPR01090065,13,23,54.0799,0.7117,0.3547,831.9663,323.3887,0.5652,302.224580,536.873
beta-Carotene,LMPR0103010034,6,28,121.5555,0.3954,-0.0951,1826.1133,464.2635,0.2143,320.198760,536.873
beta-Carotene,LMPR0103050014,3,28,260.1289,0.185,-0.4011,2419.5086,557.6714,0.1071,280.131075,536.873
beta-Carotene,LMPR0104150010,2,34,279.1112,0.1059,-0.3823,2536.0784,552.1069,0.0588,330.183110,536.873
beta-Carotene,LMPR0104480003,9,27,135.8369,0.4335,-0.0836,1614.0839,437.0573,0.3333,334.214410,536.873
beta-Carotene,LMPR0102070057,4,23,455.5809,0.0474,-0.5473,1759.5737,465.1901,0.1739,168.115030,536.873
beta-Carotene,LMPR04000005,4,46,661.84,0.0425,-0.6874,2489.2753,475.5811,0.087,545.480794,536.873
beta-Carotene,LMPR0102090061,2,24,125.9549,0.1501,-0.297,1836.4683,476.8387,0.0833,168.115030,536.873
beta-Carotene,LMPR0103370006,4,36,326.5374,0.1486,-0.4012,2969.8617,617.6229,0.1111,453.215139,536.873
beta-Carotene,LMPR0106080019,3,42,625.6779,0.0322,-0.6602,2412.9031,476.1413,0.0714,460.391645,536.873
beta-Carotene,LMPR0106130001,6,40,270.7447,0.0487,-0.5865,2352.2949,491.596,0.15,426.386165,536.873
beta-Carotene,LMPR0103090010,6,25,31.1971,0.3938,-0.0704,1542.7502,421.489,0.24,204.187800,536.873
beta-Carotene,CA00991,12,35,242.7328,0.7114,0.4792,1515.9002,376.3071,0.3429,861.128,536.873
beta-Carotene,LMPR0102070018,2,32,414.772,0.0042,-0.675,2756.6054,555.9137,0.0625,420.163165,536.873
beta-Carotene,LMPR0104120002,6,28,142.3385,0.2224,-0.3555,2080.9382,507.4786,0.2143,274.156895,536.873
beta-Carotene,LMPR0103610006,8,23,68.6219,0.4968,0.0014,1341.0175,394.8199,0.3478,252.128093,536.873
beta-Carotene,CA00391,14,41,277.789,0.6476,0.4075,1777.036,414.3971,0.3415,1285.772,536.873
beta-Carotene,LMPR0102090005,2,25,102.2644,0.1724,-0.3398,1893.7326,466.4133,0.08,152.120115,536.873
beta-Carotene,LMPR0106050019,6,41,167.6807,0.2386,-0.2313,2387.1615,493.2097,0.1463,440.365430,536.873
beta-Carotene,CA00407,13,39,144.3397,0.6347,0.3551,2017.0859,460.7541,0.3333,584.848,536.873
beta-Carotene,CA00783,11,42,235.7756,0.5543,0.2235,2601.7532,562.4571,0.2619,580.816,536.873
beta-Carotene,LMPR0103450004,5,28,209.9424,0.1276,-0.4019,2145.1203,520.5036,0.1786,276.172545,536.873
beta-Carotene,LMPR0103240001,4,27,103.2813,0.1839,-0.3417,1788.7197,444.2851,0.1481,222.198365,536.873
beta-Carotene,LMPR0104120001,6,30,75.8664,0.1632,-0.4172,1991.3708,475.9799,0.2,272.250400,536.873
beta-Carotene,CA01089,12,42,309.9328,0.5535,0.2191,2444.4765,521.9256,0.2857,615.84,536.873
beta-Carotene,LMPR0106230004,4,41,268.685,0.0312,-0.5382,2617.5768,524.7158,0.0976,456.396730,536.873
beta-Carotene,LMPR0103250002,1,31,173.4202,0.0123,-0.5563,2389.5849,518.1525,0.0323,236.177630,536.873
beta-Carotene,LMPR0104170018,4,33,386.23,0.0231,-0.5618,2687.3066,582.8452,0.1212,346.178025,536.873
beta-Carotene,LMPR01070101,12,41,324.293,0.5964,0.2952,2311.573,510.6536,0.2927,744.460120,536.873
beta-Carotene,LMPR01070379,13,54,250.9565,0.5618,0.3391,2541.9957,508.4442,0.2407,1160.898320,536.873
beta-Carotene,LMPR0106150020,4,41,214.8313,0.0342,-0.5035,2560.1937,524.1475,0.0976,456.360345,536.873
beta-Carotene,LMPR0104030032,3,33,306.2876,0.1003,-0.4254,2569.7036,564.1609,0.0909,381.170687,536.873
beta-Carotene,LMPR0105050001,6,36,347.8546,0.1976,-0.3134,2534.8964,554.9087,0.1667,400.261360,536.873
beta-Carotene,LMPR0102070033,2,40,538.2248,0.007,-0.5733,3582.1382,675.9304,0.05,556.179210,536.873
beta-Carotene,LMPR0103190002,3,29,205.2457,0.0152,-0.5946,2433.1893,543.2679,0.1034,248.141245,536.873
beta-Carotene,LMPR0102090050,3,23,625.5435,0.0434,-0.6925,1712.9788,440.3155,0.1304,172.146330,536.873
beta-Carotene,LMPR04000038,5,42,515.374,0.0368,-0.5841,2502.2742,500.5742,0.119,502.402210,536.873
beta-Carotene,LMPR0104210001,6,30,120.0588,0.337,-0.1302,1904.5011,469.3934,0.2,302.224580,536.873
beta-Carotene,LMPR0105020005,8,33,65.5318,0.4988,0.1203,1720.1276,425.7244,0.2424,340.313000,536.873
beta-Carotene,LMPR0104030001,5,31,137.3962,0.1777,-0.3734,2053.5539,474.0624,0.1613,450.193631,536.873
beta-Carotene,CA00157,13,43,190.9272,0.5939,0.3006,2619.9279,567.0182,0.3023,610.884,536.873
beta-Carotene,LMPR0104500002,3,33,255.2422,0.0094,-0.5682,2810.418,595.1014,0.0909,318.219495,536.873
beta-Carotene,LMPR0102010014,3,24,87.2059,0.3013,-0.1072,1599.7879,425.7468,0.125,184.146330,536.873
beta-Carotene,LMPR0103480009,3,28,60.0734,0.2883,-0.1487,1790.1786,437.1217,0.1071,204.187800,536.873
beta-Carotene,LMPR0103490001,4,27,100.5458,0.0462,-0.5965,1927.4633,470.286,0.1481,204.187800,536.873
beta-Carotene,CA00483,13,35,187.5304,0.5907,0.2201,1995.8142,522.1288,0.3714,578.8,536.873
beta-Carotene,LMPR01070395,13,57,251.3194,0.5269,0.289,2921.5302,555.8117,0.2281,1116.835720,536.873
beta-Carotene,LMPR0106010042,11,37,257.1578,0.5687,0.2001,2167.5504,495.8709,0.2973,594.355655,536.873
beta-Carotene,CA01101,12,39,166.445,0.5926,0.26,2292.3893,515.6211,0.3077,600.848,536.873
beta-Carotene,CA01216,12,44,265.2107,0.5768,0.2816,2571.9068,537.3488,0.2727,785.076,536.873
beta-Carotene,CA00756,11,44,357.0829,0.5093,0.1562,2784.4515,576.1607,0.25,612.816,536.873
beta-Carotene,CA00556,13,41,267.3657,0.5594,0.2332,2237.1983,507.8075,0.3171,640.868,536.873
beta-Carotene,CA00056,12,34,44.6243,0.6956,0.4551,1324.4447,359.7643,0.3529,542.896,536.873
beta-Carotene,LMPR0103800001,4,28,119.5185,0.3533,-0.0754,1628.7957,407.0809,0.1429,238.193280,536.873
beta-Carotene,LMPR0104080010,4,33,155.9053,0.1418,-0.3687,2280.1371,508.8638,0.1212,302.224580,536.873
beta-Carotene,CA01236,13,37,203.522,0.6342,0.3397,1851.9662,462.9375,0.3514,602.864,536.873
beta-Carotene,CA00070,11,37,84.4077,0.5581,0.1794,2223.9557,510.7118,0.2973,552.848,536.873
beta-Carotene,LMPR0103880001,4,28,98.1458,0.0378,-0.5981,1984.1288,473.4791,0.1429,204.187800,536.873
beta-Carotene,LMPR01040138,4,57,912.3954,0.0187,-0.6445,4217.9032,647.8775,0.0702,1274.541530,536.873
beta-Carotene,CA00112,4,41,529.973,0.0334,-0.6332,2415.038,483.4764,0.0976,1791.088,536.873
beta-Carotene,CA00712,15,55,294.5836,0.5546,0.321,3024.7536,576.2771,0.2727,951.372,536.873
beta-Carotene,LMPR0104030007,5,31,236.8084,0.0429,-0.6185,2073.1162,477.6162,0.1613,272.250400,536.873
beta-Carotene,LMPR0103560001,2,29,242.695,0.0066,-0.5251,2289.8197,522.7288,0.069,220.182715,536.873
beta-Carotene,LMPR0104240013,5,31,182.5574,0.1456,-0.462,2176.2573,490.9397,0.1613,288.245315,536.873
beta-Carotene,LMPR0102010025,4,23,77.9739,0.3175,-0.1567,1598.7345,426.8407,0.1739,152.120115,536.873
beta-Carotene,CA00494,8,39,336.2489,0.4366,-0.0055,2615.9171,546.9753,0.2051,594.8,536.873
beta-Carotene,LMPR0103690004,3,28,268.0499,0.0261,-0.5323,2203.8787,523.1929,0.1071,218.167065,536.873
beta-Carotene,LMPR0104340001,4,32,249.3373,0.1298,-0.3861,2348.0649,533.2094,0.125,316.203845,536.873
beta-Carotene,LMPR0103630001,3,28,91.3828,0.1279,-0.437,2161.8496,507.3022,0.1071,216.151415,536.873
beta-Carotene,CA00280,12,38,175.4479,0.5067,0.0807,2539.0847,585.4388,0.3158,564.816,536.873
beta-Carotene,LMPR0106180033,5,40,292.8282,0.0338,-0.5136,2486.798,518.5297,0.125,442.381080,536.873
beta-Carotene,CA01144,10,33,65.1858,0.5299,0.0952,2008.7745,489.3418,0.303,418.636,536.873
beta-Carotene,LMPR0103400001,5,27,192.7101,0.1298,-0.376,2043.8666,522.4155,0.1852,234.161980,536.873
beta-Carotene,LMPR02010033,8,36,203.6302,0.4601,0.0472,2234.7948,520.2584,0.2222,818.657695,536.873
beta-Carotene,LMPR02020087,7,37,163.806,0.3142,-0.2037,2650.689,563.3885,0.1892,438.277010,536.873
beta-Carotene,CA00489,13,35,172.8279,0.683,0.4154,1693.0175,444.2102,0.3714,582.832,536.873
beta-Carotene,CA00959,12,45,309.9363,0.5685,0.2661,2739.7344,545.3212,0.2667,761.014,536.873
beta-Carotene,LMPR0104010038,4,28,476.1862,0.047,-0.4913,1847.998,464.9184,0.1429,326.318480,536.873
beta-Carotene,LMPR0103190004,3,29,199.2011,0.1943,-0.3061,2220.0199,524.1722,0.1034,246.125595,536.873
beta-Carotene,LMPR0104340002,4,32,293.2234,0.1266,-0.4112,2404.1047,538.3756,0.125,332.198760,536.873
beta-Carotene,LMPR01010001,2,20,90.7914,0.2276,-0.1897,1565.371,425.2764,0.1,246.005831,536.873
beta-Carotene,LMPR0104040010,3,34,233.9696,0.018,-0.5408,2591.204,553.0053,0.0882,318.219495,536.873
beta-Carotene,LMPR0103570001,6,26,99.3936,0.2111,-0.3553,1681.8664,439.9379,0.2308,222.198365,536.873
beta-Carotene,LMPR0102090054,5,21,415.4951,0.0578,-0.5762,1662.4498,462.0433,0.2381,170.130680,536.873
beta-Carotene,LMPR0103180004,2,30,334.0863,0.2573,-0.2144,2088.1293,472.7681,0.0667,296.125990,536.873
beta-Carotene,LMPR03080001,5,32,79.9515,0.4077,0.0324,1698.6859,412.7035,0.1562,1393.181948,536.873
beta-Carotene,LMPR0104550001,9,34,135.8313,0.4762,0.0416,2072.8421,500.6477,0.2647,410.282095,536.873
beta-Carotene,LMPR0104030023,1,35,373.2634,0.0077,-0.5659,2764.1146,559.0298,0.0286,417.147365,536.873
beta-Carotene,LMPR0102070015,0,36,337.6318,0.0,-0.572,3115.2172,608.5688,0.0,422.194070,536.873
beta-Carotene,LMPR0104550002,8,35,125.6998,0.4088,-0.0631,2302.4204,524.0011,0.2286,426.277010,536.873
beta-Carotene,CA00205,12,39,106.6669,0.5968,0.2718,2255.5042,507.0723,0.3077,568.848,536.873
beta-Carotene,LMPR0104050004,6,31,112.9485,0.262,-0.2064,1929.5727,472.7822,0.1935,302.224580,536.873
beta-Carotene,CA00977,11,42,266.2477,0.5293,0.1749,2583.9078,545.4353,0.2619,612.858,536.873
beta-Carotene,LMPR0106050016,5,47,293.6015,0.1017,-0.3813,3331.7691,626.6635,0.1064,612.366220,536.873
beta-Carotene,CA00071,10,34,64.2852,0.5437,0.1483,1941.5882,473.1665,0.2941,552.848,536.873
beta-Carotene,LMPR01070184,12,43,247.2439,0.5749,0.2614,2601.5874,536.3771,0.2791,746.475770,536.873
beta-Carotene,LMPR0102060006,6,29,203.051,0.2164,-0.3516,2242.3714,541.3769,0.2069,302.188195,536.873
beta-Carotene,CA00620,13,49,178.5401,0.5606,0.2912,2813.9339,559.8612,0.2653,765.128,536.873
beta-Carotene,LMPR01060032,5,41,318.7682,0.1466,-0.3462,2518.2046,515.3728,0.122,488.386560,536.873
beta-Carotene,LMPR04000030,5,42,535.9663,0.0426,-0.5339,2351.6591,488.047,0.119,470.412380,536.873
beta-Carotene,LMPR0103700004,2,29,319.9963,0.0195,-0.5876,2134.8223,484.6356,0.069,220.182715,536.873
beta-Carotene,LMPR0102070024,4,27,264.4741,0.0239,-0.6713,2368.7657,541.8328,0.1481,344.147120,536.873
beta-Carotene,CA00156,13,42,148.7558,0.5538,0.2078,2639.2806,570.6552,0.3095,582.874,536.873
beta-Carotene,CA00212,12,45,288.2684,0.5706,0.2731,2698.7173,542.3409,0.2667,730.988,536.873
beta-Carotene,CA01230,11,35,91.7624,0.5545,0.1457,2160.0863,514.8784,0.3143,472.682,536.873
beta-Carotene,CA00559,13,38,296.2155,0.6348,0.3531,1980.6261,505.7748,0.3421,666.904,536.873
beta-Carotene,CA01150,10,25,70.243,0.7162,0.4085,1039.7991,317.0002,0.4,302.44,536.873
beta-Carotene,CA00789,11,33,106.5648,0.5586,0.1369,2019.6256,510.0469,0.3333,416.62,536.873
beta-Carotene,LMPR01080067,7,46,290.8125,0.3311,-0.0813,2460.6585,477.7859,0.1522,752.616620,536.873
beta-Carotene,CA00340,13,35,119.0651,0.658,0.3584,1741.9805,434.9954,0.3714,584.848,536.873
beta-Carotene,LMPR02020089,7,39,183.1944,0.3127,-0.1828,2721.7834,565.7375,0.1795,466.308310,536.873
beta-Carotene,CA00272,15,56,428.8898,0.4994,0.2249,3172.683,606.093,0.2679,955.32,536.873
beta-Carotene,LMPR0106040003,4,42,237.2195,0.126,-0.3707,2680.3655,532.1081,0.0952,474.334525,536.873
beta-Carotene,CA00402,11,25,72.0545,0.7154,0.4061,984.3655,318.1541,0.44,568.848,536.873
beta-Carotene,LMPR03070023,8,30,65.4461,0.4804,0.0833,1529.5079,404.7818,0.2667,346.323565,536.873
beta-Carotene,CA00104,10,37,227.1028,0.58,0.2481,1916.453,436.4926,0.2703,749.046,536.873
beta-Carotene,CA00261,13,38,140.6319,0.5414,0.1536,2281.7453,539.0544,0.3421,568.848,536.873
beta-Carotene,LMPR0106180011,6,40,185.9424,0.1492,-0.3467,2286.3766,492.2034,0.15,456.360345,536.873
beta-Carotene,LMPR0102090060,4,26,426.1831,0.0429,-0.707,1914.1886,460.9298,0.1538,318.204240,536.873
beta-Carotene,LMPR0104150007,3,35,482.3881,0.0216,-0.5688,2303.1159,491.3796,0.0857,380.256275,536.873
beta-Carotene,LMPR0103010003,6,26,88.1067,0.4822,0.0866,1429.5185,395.1395,0.2308,382.131031,536.873
beta-Carotene,LMPR0103420001,3,29,263.3996,0.1109,-0.4674,2441.0509,559.792,0.1034,262.120510,536.873
beta-Carotene,LMPR0106150031,6,53,550.9156,0.0955,-0.4286,3643.564,625.4108,0.1132,806.445260,536.873
beta-Carotene,LMPR0104080001,7,29,77.5897,0.3221,-0.1703,1701.9731,432.9704,0.2414,272.250400,536.873
beta-Carotene,LMPR0103370005,6,34,253.4534,0.1728,-0.4154,2673.4196,579.7626,0.1765,439.235874,536.873
beta-Carotene,CA00140,12,36,113.3702,0.6195,0.2882,1997.2454,481.9381,0.3333,568.848,536.873
beta-Carotene,CA00616,14,37,96.6115,0.6384,0.3351,1911.0539,461.2712,0.3784,568.848,536.873
beta-Carotene,CA00155,14,39,134.3545,0.57,0.2036,2396.8065,550.261,0.359,568.848,536.873
beta-Carotene,LMPR0103010019,9,30,96.5843,0.5076,0.1516,1363.6423,386.5394,0.3,378.349780,536.873
beta-Carotene,LMPR01070105,11,33,99.0812,0.6297,0.2939,1668.4429,425.1814,0.3333,680.374677,536.873
beta-Carotene,LMPR0102120005,3,23,503.4638,0.0554,-0.664,1690.6599,438.3128,0.1304,154.135765,536.873
beta-Carotene,LMPR0104170007,3,33,313.5309,0.0185,-0.5477,2532.33,547.0688,0.0909,348.193675,536.873
beta-Carotene,LMPR0103370001,5,26,92.5051,0.2293,-0.3204,1696.3835,432.758,0.1923,222.198365,536.873
